dan,gtin,brand,name,legal_category,net_quantity,url,basis,nutrient,text,value,unit,qualifier
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Brennwert,276 kJ / 66 kcal,276.0,kJ,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Brennwert,276 kJ / 66 kcal,66.0,kcal,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Fett,"3,6 g",3.6,g,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,davon gesättigte Fettsäuren,"1,5 g",1.5,g,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,davon einfach ungesättigte Fettsäuren,"1,6 g",1.6,g,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,davon mehrfach ungesättigte Fettsäuren,"0,5 g",0.5,g,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Kohlenhydrate,7 g,7.0,g,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,davon Zucker,7 g,7.0,g,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,davon Milchzucker,"6,9 g",6.9,g,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Ballaststoffe,"0,3 g",0.3,g,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Eiweiß,"1,28 g",1.28,g,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Alpha-Linolensäure,"0,06 g",0.06,g,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Arachidonsäure,"13,2 mg",13.2,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,"Cholin, gesamt",25 mg,25.0,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Docosahexaensäure (DHA),"13,2 mg",13.2,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Inositol,"4,2 mg",4.2,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Linolsäure,"0,4 g",0.4,g,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Natrium,20 mg,20.0,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Carnitin,"1,8 mg",1.8,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Galactooligosaccharide (GOS),"0,3 g",0.3,g,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Calcium,51 mg,51.0,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Chlorid,51 mg,51.0,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Eisen,"0,5 mg",0.5,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Fluorid,"< 0,005 mg",0.005,mg,<
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Folsäure,10 µg,10.0,µg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Jod,15 µg,15.0,µg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Kalium,76 mg,76.0,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Kupfer,"0,053 mg",0.053,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Magnesium,"4,5 mg",4.5,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Mangan,"0,005 mg",0.005,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Niacin,"0,34 mg",0.34,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Pantothensäure,"0,34 mg",0.34,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Phosphor,30 mg,30.0,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Selen,"3,8 µg",3.8,µg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Zink,"0,5 mg",0.5,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Biotin,"1,5 µg",1.5,µg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,"Vitamin B 2, Riboflavin","0,14 mg",0.14,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,"Vitamin B 1, Thiamin","0,05 mg",0.05,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin A,54 µg,54.0,µg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin B 12,"0,12 µg",0.12,µg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin B 6,"0,029 mg",0.029,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin C,"8,9 mg",8.9,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin D,"1,5 µg",1.5,µg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin E,"0,7 mg",0.7,mg,
1617230,4062300398894,HiPP,"Anfangsmilch Pre Combiotik von Geburt an, 600 g",Säuglingsanfangsnahrung,600 g,https://www.dm.de/p/d/1617230/hipp-anfangsmilch-pre-combiotik-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin K,"5,1 µg",5.1,µg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Brennwert,276 kJ / 66 kcal,276.0,kJ,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Brennwert,276 kJ / 66 kcal,66.0,kcal,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Fett,"3,4 g",3.4,g,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,davon gesättigte Fettsäuren,"1,1 g",1.1,g,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,davon mehrfach ungesättigte Fettsäuren,"0,6 g",0.6,g,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Kohlenhydrate,"7,3 g",7.3,g,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,davon Zucker,"7,2 g",7.2,g,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,davon Milchzucker,7 g,7.0,g,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Ballaststoffe,"0,6 g",0.6,g,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Eiweiß,"1,3 g",1.3,g,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Alpha-Linolensäure,"0,055 g",0.055,g,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Arachidonsäure,"0,017 g",0.017,g,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,"Cholin, gesamt",21 mg,21.0,mg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Docosahexaensäure (DHA),"0,017 g",0.017,g,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Fructooligosaccharide,"0,08 g",0.08,g,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,"Folat, gesamt",13 µg,13.0,µg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Inositol,"7,2 mg",7.2,mg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,LCPs,"0,038 g",0.038,g,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Natrium,22 mg,22.0,mg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Carnitin,2 mg,2.0,mg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Galactooligosaccharide (GOS),"0,2 g",0.2,g,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Calcium,58 mg,58.0,mg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Chlorid,55 mg,55.0,mg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Eisen,"0,53 mg",0.53,mg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Fluorid,"0,006 mg",0.006,mg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Jod,13 µg,13.0,µg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Kalium,83 mg,83.0,mg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Kupfer,"0,05 mg",0.05,mg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Magnesium,"6,6 mg",6.6,mg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Mangan,"0,003 mg",0.003,mg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Niacin,"0,43 mg",0.43,mg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Pantothensäure,"0,5 mg",0.5,mg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Phosphor,33 mg,33.0,mg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Selen,"2,5 µg",2.5,µg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Zink,"0,48 mg",0.48,mg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Biotin,"1,8 µg",1.8,µg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,"Vitamin B 2, Riboflavin","0,14 mg",0.14,mg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,"Vitamin B 1, Thiamin","0,07 mg",0.07,mg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin A,58 µg,58.0,µg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin B 12,"0,16 µg",0.16,µg,
1690860,4056631003701,Aptamil,"Anfangsmilch Pre Pronutra von Geburt an, 1,2 kg",Säuglingsanfangsnahrung,"1,2 kg",https://www.dm.de/p/d/1690860/aptamil-anfangsmilch-pre-pronutra-von-geburt-an,pro 100 ml des verzehrfertigen Erzeugnisses,Vitamin B 6,"0,06 mg",0.06,mg,
